fdic_certificate_number,institution_name,state_name,fdic_id,docket,active,address,total_assets,bank_charter_class,change_code_1,change_code_2,change_code_3,change_code_4,change_code_5,change_code_6,change_code_7,change_code_8,change_code_9,change_code_10,change_code_11,change_code_12,change_code_13,change_code_14,change_code_15,occ_charter,chartering_agency,conservatorship,city,category_code,county_fips_code,county_name,established_date,last_updated,effective_date,end_effective_date,denovo_institute,total_deposits,equity_capital,fdic_geo_region,fdic_supervisory_region,fdic_supervisory_region_code,fed_reserve_district,fed_reserve_district_id,fed_reserve_unique_id,federal_charter,fdic_field_office,iba,inactive_flag,insurance_fund_membership,secondary_insurance_fund,deposit_insurance_date,credit_card_institution,bank_insurance_fund_member,insured_commercial_bank,deposit_insurance_fund_member,fdic_insured,saif_insured,insured_savings_institute,new_cert_number,oakar_institute,ots_region,last_structural_change,qbp_region,regulator,report_date,reporting_period_end_date,state_chartered,return_on_assets,roa_quarterly,roa_pretax,row_pretax_quarterly,return_on_equity,roe_quarterly,run_date,sasser_institute,law_sasser,state,state_fips_code,trade_name_1,trade_name_2,trade_name_3,trade_name_4,trade_name_5,trade_name_6,zip_code,occ_district,ultimate_cert_number,cfpb_supervisory_flag,cfpb_supervisory_start_date,cfpb_supervisory_end_date,offices_count,parent_fdic_cert,parent_parcert,high_holder_city,total_domestic_deposits,ffiec_call_report_filer,holding_company_flag,ag_lending_flag,ownership_type,top_holder,net_income,quarterly_net_income,office_count_domestic,office_count_foreign,office_count_us_territories,rssd_id,holding_company_state,subchap_s_indicator,trust_powers_status,asset_concentration_hierarchy,primary_specialization,csa_name,csa_fips_code,csa_indicator,cbsa_name,cbsa_fips_code,cbsa_metro_flag,cbsa_micro_flag,cbsa_division_name,cbsa_division_fips_code,cbsa_division_flag
26336,The Village Bank,Massachusetts,32846,5765,True,307 Auburn St,1715678.0,SI,,,,,,,,,,,,,,,,0,STATE,False,Auburndale,42,25017,Middlesex,1910-05-01,2022-08-31,2022-08-31,,False,1519360.0,142936.0,2,New York,2,New York,1,173575,False,North Boston,False,False,DIF,,1985-08-12,False,False,False,True,True,False,True,0,False,Northeast,2022-08-31,1,FDIC,2022-06-30,2022-06-30,True,0.8960071019482547,0.98,1.2061270830837043,1.32,10.05,11.38,2022-10-14,False,False,MA,25,,,,,,,2466,1,26336,False,,,10.0,,0.0,,1519360.0,False,,False,True,,7590.0,4168.0,10.0,0.0,0.0,,,False,0.0,4.0,Commercial Lending Specialization,"Boston-Worcester-Providence, MA-RI-NH-CT",148.0,True,"Boston-Cambridge-Newton, MA-NH",14460.0,True,False,"Cambridge-Newton-Framingham, MA",15764.0,True
27408,Enterprise Bank and Trust Company,Massachusetts,39877,11801,True,222 Merrimack St,4417447.0,NM,,,,,,,,,,,,,,,,0,STATE,False,Lowell,21,25017,Middlesex,1989-01-03,2022-08-31,2022-08-31,,False,4018443.0,343792.0,2,New York,2,New York,1,1356768,False,North Boston,False,False,DIF,,1989-01-03,False,False,True,True,True,False,False,0,False,Northeast,2022-08-31,1,FDIC,2022-06-30,2022-06-30,True,0.898936465726809,0.79,1.1611938371169417,1.04,10.7,9.88,2022-10-14,False,False,MA,25,,,,,,,1852,1,27408,False,,,27.0,,0.0,LOWELL,4018443.0,False,,False,False,ENTERPRISE BCORP INC,19956.0,8815.0,27.0,0.0,0.0,2461016.0,MA,False,1.0,4.0,Commercial Lending Specialization,"Boston-Worcester-Providence, MA-RI-NH-CT",148.0,True,"Boston-Cambridge-Newton, MA-NH",14460.0,True,False,"Cambridge-Newton-Framingham, MA",15764.0,True
9298,Farmers & Merchants Savings Bank,Iowa,5953,10283,True,101 E Main St,603249.0,SM,,,,,,,,,,,,,,,,0,STATE,False,Manchester,13,19055,Delaware,1925-07-20,2022-08-31,2022-08-31,,False,530247.0,69901.0,11,Kansas City,11,Kansas City,7,863746,False,Cedar Rapids,False,False,DIF,,1934-01-01,False,False,True,True,True,False,False,0,False,Western,2022-08-31,4,FED,2022-06-30,2022-06-30,True,1.1111117329347189,1.13,1.1567784587368108,1.18,9.02,9.55,2022-10-14,False,False,IA,19,,,,,,,52057,4,9298,False,,,7.0,,0.0,MANCHESTER,530247.0,False,,False,False,DUNN INVESTMENT CO,3309.0,1690.0,7.0,0.0,0.0,2558484.0,IA,True,1.0,4.0,Commercial Lending Specialization,,,,,,,,,,
14521,Bank Iowa,Iowa,9074,13639,True,1225 Jordan Creek Pkwy,1786376.0,SM,,,,,,,,,,,,,,,,0,STATE,False,West Des Moines,13,19049,Dallas,1923-03-07,2022-08-31,2022-08-31,,False,1593052.0,122264.0,11,Kansas City,11,Kansas City,7,187947,False,Des Moines,False,False,DIF,,1934-06-28,False,False,True,True,True,False,False,0,False,Western,2022-08-31,4,FED,2022-06-30,2022-06-30,True,1.3578392301020914,1.46,1.427983425352455,1.53,16.92,19.98,2022-10-14,False,False,IA,19,,,,,,,50266,4,14521,False,,,25.0,,0.0,WEST DES MOINES,1593052.0,False,,True,False,BANK IOWA CORP,12118.0,6552.0,25.0,0.0,0.0,1202762.0,IA,True,1.0,2.0,Agricultural Specialization,"Des Moines-Ames-West Des Moines, IA",218.0,True,"Des Moines-West Des Moines, IA",19780.0,True,False,,,False
1027,Farmers Bank and Trust Company,Arkansas,683,16010,True,400 W Main St,326286.0,SM,,,,,,,,,,,,,,,,0,STATE,False,Blytheville,13,5093,Mississippi,1908-03-16,2022-08-31,2022-08-31,,False,293875.0,31498.0,13,Dallas,13,Dallas,8,33147,False,Little Rock,False,False,DIF,,1934-01-01,False,False,True,True,True,False,False,0,False,Western,2022-08-31,5,FED,2022-06-30,2022-06-30,True,1.9260937950613275,2.19,1.9260937950613275,2.19,20.16,23.37,2022-10-14,False,False,AR,5,,,,,,,72315,5,1027,False,,,6.0,,0.0,BLYTHEVILLE,293875.0,False,,True,False,FARMERS BCORP INC,3139.0,1806.0,6.0,0.0,0.0,1247615.0,AR,True,1.0,2.0,Agricultural Specialization,,,False,"Blytheville, AR",14180.0,False,True,,,False
35151,New Millennium Bank,New Jersey,75147,0,True,222 Bridge Plz S,623099.0,NM,,,,,,,,,,,,,,,,0,STATE,False,Fort Lee,21,34003,Bergen,1999-07-19,2022-08-31,2022-08-31,,False,559094.0,56124.0,2,New York,2,New York,2,2833882,False,Jamesburg,False,False,DIF,,1999-07-19,False,False,True,True,True,False,False,0,False,Northeast,2022-08-31,1,FDIC,2022-06-30,2022-06-30,True,1.043134001176372,1.06,1.4920733602735476,1.5,11.24,11.54,2022-10-14,False,False,NJ,34,,,,,,,7024,1,35151,False,,,8.0,,0.0,FORT LEE,559094.0,False,,False,False,NMB FINANCIAL CORP,3009.0,1576.0,9.0,0.0,0.0,5011832.0,NJ,False,0.0,4.0,Commercial Lending Specialization,"New York-Newark, NY-NJ-CT-PA",408.0,True,"New York-Newark-Jersey City, NY-NJ-PA",35620.0,True,False,"New York-Jersey City-White Plains, NY-NJ",35614.0,True
58410,Cross River Bank,New Jersey,451130,0,True,885 Teaneck Rd,8553880.0,NM,,,,,,,,,,,,,,,,0,STATE,False,Teaneck,21,34003,Bergen,2008-06-23,2022-08-31,2022-08-31,,False,4627093.0,815380.0,2,New York,2,New York,2,3783313,False,Jamesburg,False,False,DIF,,2008-06-23,False,False,True,True,True,False,False,0,False,Northeast,2022-08-31,1,FDIC,2022-06-30,2022-06-30,True,2.170137929245129,1.58,2.9617279340845535,2.11,24.77,17.18,2022-10-14,False,False,NJ,34,,,,,,,7666,1,58410,False,,,2.0,,0.0,FORT LEE,4627093.0,True,,False,False,CRB GROUP INC,96188.0,34351.0,2.0,0.0,0.0,4389329.0,NJ,False,0.0,4.0,Commercial Lending Specialization,"New York-Newark, NY-NJ-CT-PA",408.0,True,"New York-Newark-Jersey City, NY-NJ-PA",35620.0,True,False,"New York-Jersey City-White Plains, NY-NJ",35614.0,True
58712,Freedom Bank,New Jersey,463480,0,True,99 W Essex St,654248.0,NM,,,,,,,,,,,,,,,,0,STATE,False,Maywood,21,34003,Bergen,2008-04-17,2022-08-31,2022-08-31,,False,557294.0,64727.0,2,New York,2,New York,2,3729124,False,Jamesburg,False,False,DIF,,2008-04-17,False,False,True,True,True,False,False,0,False,Northeast,2022-08-31,1,FDIC,2022-06-30,2022-06-30,True,1.4920942939760882,1.6,1.9628620123963512,2.04,14.95,15.98,2022-10-14,False,False,NJ,34,,,,,,,7607,1,58712,False,,,5.0,,0.0,MAYWOOD,557294.0,False,,False,False,FREEDOM BCORP INC,4675.0,2542.0,5.0,0.0,0.0,5010844.0,NJ,False,0.0,4.0,Commercial Lending Specialization,"New York-Newark, NY-NJ-CT-PA",408.0,True,"New York-Newark-Jersey City, NY-NJ-PA",35620.0,True,False,"New York-Jersey City-White Plains, NY-NJ",35614.0,True
35031,Freedom Financial Bank,Iowa,73855,0,True,1255 Jordan Creek Pkwy,237993.0,SM,,,,,,,,,,,,,,,,0,STATE,False,West Des Moines,13,19049,Dallas,1999-02-22,2022-08-31,2022-08-31,,False,181748.0,20500.0,11,Kansas City,11,Kansas City,7,2735137,False,Des Moines,False,False,DIF,,1999-02-22,False,False,True,True,True,False,False,0,False,Western,2022-08-31,4,FED,2022-06-30,2022-06-30,True,0.9170430702567806,0.96,0.956357125458842,1.01,10.45,10.97,2022-10-14,False,False,IA,19,,,,,,,50266,4,35031,False,,,2.0,,0.0,WEST DES MOINES,181748.0,False,,False,False,FREEDOM HOLDINGS CO,1073.0,566.0,2.0,0.0,0.0,2734439.0,IA,True,0.0,4.0,Commercial Lending Specialization,"Des Moines-Ames-West Des Moines, IA",218.0,True,"Des Moines-West Des Moines, IA",19780.0,True,False,,,False
19716,First Central State Bank,Iowa,13512,9647,True,914 6th Ave,707346.0,NM,,,,,,,,,,,,,,,,0,STATE,False,Dewitt,21,19045,Clinton,1967-06-12,2022-08-31,2022-08-31,,False,564464.0,66232.0,11,Kansas City,11,Kansas City,7,639549,False,Cedar Rapids,False,False,DIF,,1967-06-12,False,False,True,True,True,False,False,0,False,Western,2022-08-31,4,FDIC,2022-06-30,2022-06-30,True,1.0250362760272935,1.12,1.2961640951562785,1.42,10.21,11.63,2022-10-14,False,False,IA,19,,,,,,,52742,4,19716,False,,,6.0,,0.0,MAQUOKETA,564464.0,False,True,False,False,OHNWARD BANCSHARES INC,3671.0,1988.0,6.0,0.0,0.0,1200311.0,IA,False,1.0,4.0,Commercial Lending Specialization,"Davenport-Moline, IA-IL",209.0,True,"Clinton, IA",17540.0,False,True,,,False
14251,Fidelity Bank,Iowa,8900,11001,True,177 S Jordan Creek Pkwy,74096.0,NM,,,,,,,,,,,,,,,,0,STATE,False,West Des Moines,21,19049,Dallas,1927-01-01,2022-08-31,2022-08-31,,False,53739.0,10341.0,11,Kansas City,9,Chicago,7,193247,False,Des Moines,False,False,DIF,,1934-04-18,False,False,True,True,True,False,False,0,False,Western,2022-08-31,4,FDIC,2022-06-30,2022-06-30,True,-0.7209299185916215,-0.33,-0.766831823520676,-0.33,-4.98,-2.35,2022-10-14,False,False,IA,19,,,,,,,50266,4,14251,False,,,3.0,,0.0,WEST DES MOINES,53739.0,False,,False,False,MAXIMUM BANCSHARES INC,-267.0,-61.0,3.0,0.0,0.0,3231382.0,IA,True,1.0,4.0,Commercial Lending Specialization,"Des Moines-Ames-West Des Moines, IA",218.0,True,"Des Moines-West Des Moines, IA",19780.0,True,False,,,False
4769,The First National Bank of Scott City,Kansas,3183,15726,True,501 S Main St,150605.0,N,,,,,,,,,,,,,,,,8808,OCC,False,Scott City,3,20171,Scott,1902-01-01,2022-08-31,2022-08-31,,False,134357.0,14053.0,11,Kansas City,11,Kansas City,10,414652,True,Hays,False,False,DIF,,1934-01-01,False,False,True,True,True,False,False,0,False,Western,2022-08-31,4,OCC,2022-06-30,2022-06-30,False,0.8900417048113111,1.08,1.1163665954633302,1.35,9.17,11.51,2022-10-14,False,False,KS,20,,,,,,,67871,4,4769,False,,,1.0,,0.0,SCOTT CITY,134357.0,False,,True,False,HOEME FAMILY PARTNERSHIP,700.0,417.0,1.0,0.0,0.0,2260095.0,KS,False,1.0,2.0,Agricultural Specialization,,,,,,,,,,
14646,Newfield National Bank,New Jersey,9160,0,True,18 S West Blvd,915035.0,N,,,,,,,,,,,,,,,,14240,OCC,False,Newfield,3,34015,Gloucester,1934-01-01,2022-08-31,2022-08-31,,False,863934.0,39377.0,2,New York,2,New York,3,632410,True,Jamesburg,False,False,DIF,,1934-07-31,False,False,True,True,True,False,False,0,False,Northeast,2022-08-31,1,OCC,2022-06-30,2022-06-30,False,0.6063351346658234,0.68,0.6955774185708635,0.79,10.31,13.5,2022-10-14,False,False,NJ,34,,,,,,,8344,1,14646,False,,,11.0,,0.0,NEWFIELD,863934.0,False,,False,False,NEWFIELD BCORP INC,2840.0,1565.0,11.0,0.0,0.0,1830361.0,NJ,False,0.0,4.0,Commercial Lending Specialization,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",428.0,True,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",37980.0,True,False,"Camden, NJ",15804.0,True
16395,Security Bank,Arkansas,10573,0,True,108 W Ruby St,63558.0,NM,,,,,,,,,,,,,,,,0,STATE,False,Stephens,21,5103,Ouachita,1946-04-01,2022-08-31,2022-08-31,,False,55484.0,6971.0,13,Dallas,13,Dallas,8,741648,False,Little Rock,False,False,DIF,,1946-04-01,False,False,True,True,True,False,False,0,False,Western,2022-08-31,5,FDIC,2022-06-30,2022-06-30,True,2.035871601043876,2.33,2.091904764375359,2.44,18.29,21.11,2022-10-14,False,False,AR,5,,,,,,,71764,5,16395,False,,,2.0,,0.0,HOT SPRINGS,55484.0,False,True,False,False,SMITH ASSOCIATED BANKING CORP,654.0,374.0,2.0,0.0,0.0,1098004.0,AR,True,0.0,5.0,Mortgage Lending Specialization,,,False,"Camden, AR",15780.0,False,True,,,False
30704,Magyar Bank,New Jersey,43538,5775,True,400 Somerset St,790615.0,SI,,,,,,,,,,,,,,,,0,STATE,False,New Brunswick,41,34023,Middlesex,1922-01-01,2022-08-31,2022-08-31,,False,677183.0,84410.0,2,New York,2,New York,2,548771,False,Jamesburg,False,False,DIF,,1954-09-07,False,False,False,True,True,False,True,0,False,Northeast,2022-08-31,1,FDIC,2022-06-30,2022-06-30,True,0.9883647823869042,1.09,1.3991531065446474,1.54,9.47,10.4,2022-10-14,False,False,NJ,34,,,,,,,8901,1,30704,False,,,7.0,,0.0,NEW BRUNSWICK,677183.0,False,,False,False,MAGYAR BCORP INC,3917.0,2170.0,7.0,0.0,0.0,3382846.0,NJ,False,0.0,4.0,Commercial Lending Specialization,"New York-Newark, NY-NJ-CT-PA",408.0,True,"New York-Newark-Jersey City, NY-NJ-PA",35620.0,True,False,"New Brunswick-Lakewood, NJ",35154.0,True
27269,Dean Co-operative Bank,Massachusetts,39405,5366,True,21 Main St,445829.0,SI,,,,,,,,,,,,,,,,0,STATE,False,Franklin,42,25021,Norfolk,1889-01-01,2022-08-31,2022-08-31,,False,415613.0,25918.0,2,New York,2,New York,1,271275,False,South Boston,False,False,DIF,,1988-05-11,False,False,False,True,True,False,True,0,False,Northeast,2022-08-31,1,FDIC,2022-06-30,2022-06-30,True,0.5487931361025011,0.47,0.725561344280135,0.62,8.19,7.58,2022-10-14,False,False,MA,25,Dean Bank,,,,,,2038,1,27269,False,,,4.0,,0.0,,415613.0,False,,False,True,,1217.0,527.0,4.0,0.0,0.0,,,False,0.0,5.0,Mortgage Lending Specialization,"Boston-Worcester-Providence, MA-RI-NH-CT",148.0,True,"Boston-Cambridge-Newton, MA-NH",14460.0,True,False,"Boston, MA",14454.0,True
58481,First Bank,New Jersey,453788,0,True,2465 Kuser Rd,2568136.0,NM,,,,,,,,,,,,,,,,0,STATE,False,Hamilton,21,34021,Mercer,2007-04-23,2022-08-31,2022-08-31,,False,2165162.0,274702.0,2,New York,2,New York,3,3401970,False,Jamesburg,False,False,DIF,,2007-04-23,False,False,True,True,True,False,False,0,False,Northeast,2022-08-31,1,FDIC,2022-06-30,2022-06-30,True,1.3314464880331711,1.37,1.749831651459648,1.81,12.54,12.93,2022-10-14,False,False,NJ,34,,,,,,,8690,1,58481,False,,,18.0,,0.0,,2165162.0,False,,False,False,,16981.0,8823.0,18.0,0.0,0.0,,,False,0.0,4.0,Commercial Lending Specialization,"New York-Newark, NY-NJ-CT-PA",408.0,True,"Trenton-Princeton, NJ",45940.0,True,False,,,False
11767,FreedomBank,Iowa,7525,9867,True,210 S Main St,457893.0,NM,,,,,,,,,,,,,,,,0,STATE,False,Elkader,21,19043,Clayton,1903-01-01,2022-08-31,2022-08-31,,False,396842.0,42302.0,11,Kansas City,11,Kansas City,7,652043,False,Cedar Rapids,False,False,DIF,,1934-01-01,False,False,True,True,True,False,False,0,False,Western,2022-08-31,4,FDIC,2022-06-30,2022-06-30,True,1.0074158205136756,0.84,1.058699283335338,0.88,10.01,8.76,2022-10-14,False,False,IA,19,,,,,,,52043,4,11767,False,,,5.0,,0.0,ELKADER,396842.0,False,,True,False,FREEDOMBANK SHARES EMPLOYEE STK OWNERSHIP PLAN,2318.0,965.0,5.0,0.0,0.0,2208033.0,IA,True,1.0,2.0,Agricultural Specialization,,,,,,,,,,
6423,Amboy Bank,New Jersey,4305,9315,True,3590 Us Highway 9,2811237.0,SM,,,,,,,,,,,,,,,,0,STATE,False,Old Bridge,13,34023,Middlesex,1888-05-12,2022-08-31,2022-08-31,,False,2473914.0,290650.0,2,New York,2,New York,2,9807,False,Jamesburg,False,False,DIF,,1934-01-01,False,False,True,True,True,False,False,0,False,Northeast,2022-08-31,1,FED,2022-06-30,2022-06-30,True,0.7363376472235532,0.24,0.7363376472235532,0.24,7.07,2.29,2022-10-14,False,False,NJ,34,,,,,,,8857,1,6423,False,,,24.0,,0.0,OLD BRIDGE,2473914.0,False,,False,False,AMBOY BCORP,10465.0,1692.0,24.0,0.0,0.0,2611718.0,NJ,True,1.0,4.0,Commercial Lending Specialization,"New York-Newark, NY-NJ-CT-PA",408.0,True,"New York-Newark-Jersey City, NY-NJ-PA",35620.0,True,False,"New Brunswick-Lakewood, NJ",35154.0,True
20015,Bessemer Trust Company,New Jersey,13746,0,True,100 Woodbridge Center Dr,884513.0,NM,,,,,,,,,,,,,,,,0,STATE,False,Woodbridge,21,34023,Middlesex,1907-01-01,2022-08-31,2022-08-31,,False,774000.0,102537.0,2,New York,2,New York,2,7009,False,Jamesburg,False,False,DIF,,1969-08-14,False,False,True,True,True,False,False,0,False,Northeast,2022-08-31,1,FDIC,2022-06-30,2022-06-30,True,2.462901165951202,2.59,2.5275219242928064,2.66,28.17,25.69,2022-10-14,False,False,NJ,34,,,,,,,7095,1,20015,False,,,1.0,,0.0,WOODBRIDGE,774000.0,False,True,False,False,BESSEMER GROUP INC THE,14483.0,6625.0,1.0,0.0,0.0,1246159.0,NJ,True,1.0,8.0,All Other Under 1 Billion,"New York-Newark, NY-NJ-CT-PA",408.0,True,"New York-Newark-Jersey City, NY-NJ-PA",35620.0,True,False,"New Brunswick-Lakewood, NJ",35154.0,True
12858,Farmers Trust and Savings Bank,Iowa,8139,15429,True,125 W 4th St,501975.0,NM,,,,,,,,,,,,,,,,0,STATE,False,Spencer,21,19041,Clay,1916-04-07,2022-08-31,2022-08-31,,False,438125.0,42876.0,11,Kansas City,11,Kansas City,7,543945,False,Sioux City,False,False,DIF,,1934-01-01,False,False,True,True,True,False,False,0,False,Western,2022-08-31,4,FDIC,2022-06-30,2022-06-30,True,1.4475809880112227,1.4,1.518126647393928,1.47,16.22,16.19,2022-10-14,False,False,IA,19,,,,,,,51301,4,12858,False,,,1.0,,0.0,SPENCER,438125.0,False,,False,False,EASTER ENTERPRISES INC,3632.0,1761.0,1.0,0.0,0.0,1200777.0,IA,True,1.0,4.0,Commercial Lending Specialization,"Spencer-Spirit Lake, IA",517.0,True,"Spencer, IA",43980.0,False,True,,,False
29170,United Roosevelt Savings Bank,New Jersey,42004,3034,True,11-15 Cooke Ave,223791.0,SI,,,,,,,,,,,,,,,,0,STATE,False,Carteret,41,34023,Middlesex,1914-01-01,2022-08-31,2022-08-31,,False,202114.0,17222.0,2,New York,2,New York,2,644776,False,Jamesburg,False,False,DIF,,1940-02-13,False,False,False,True,True,False,True,0,False,Northeast,2022-08-31,1,FDIC,2022-06-30,2022-06-30,True,0.4514516668682551,0.5,0.62958186527765,0.71,5.51,6.32,2022-10-14,False,False,NJ,34,,,,,,,7008,1,29170,False,,,1.0,,0.0,CARTERET,202114.0,False,,False,False,UNITED ROOSEVELT MHC,479.0,273.0,1.0,0.0,0.0,2589666.0,NJ,False,0.0,4.0,Commercial Lending Specialization,"New York-Newark, NY-NJ-CT-PA",408.0,True,"New York-Newark-Jersey City, NY-NJ-PA",35620.0,True,False,"New Brunswick-Lakewood, NJ",35154.0,True
8752,First Trust and Savings Bank,Iowa,5569,12271,True,123 S Main St,237173.0,NM,,,,,,,,,,,,,,,,0,STATE,False,Wheatland,21,19045,Clinton,1905-01-01,2022-08-31,2022-08-31,,False,212075.0,22624.0,11,Kansas City,11,Kansas City,7,640442,False,Cedar Rapids,False,False,DIF,,1934-01-01,False,False,True,True,True,False,False,0,False,Western,2022-08-31,4,FDIC,2022-06-30,2022-06-30,True,0.4071065679303463,0.94,0.4788507581803664,1.01,4.29,9.91,2022-10-14,False,False,IA,19,,,,,,,52777,4,8752,False,,,7.0,,0.0,WHEATLAND,212075.0,False,,True,False,WHEATLAND BCORP,488.0,559.0,7.0,0.0,0.0,1206014.0,IA,True,1.0,2.0,Agricultural Specialization,"Davenport-Moline, IA-IL",209.0,True,"Clinton, IA",17540.0,False,True,,,False
26450,Canton Co-operative Bank,Massachusetts,33098,5824,True,671 Washington St,158067.0,SM,,,,,,,,,,,,,,,,0,STATE,False,Canton,15,25021,Norfolk,1891-01-01,2022-08-31,2022-08-31,,False,137364.0,18191.0,2,New York,2,New York,1,379470,False,South Boston,False,False,DIF,,1985-12-05,False,False,False,True,True,False,False,0,False,Northeast,2022-08-31,1,FED,2022-06-30,2022-06-30,True,0.3665088988526851,0.49,0.4600060669273496,0.64,3.01,4.19,2022-10-14,False,False,MA,25,,,,,,,2021,1,26450,False,,,1.0,,0.0,,137364.0,False,,False,True,,294.0,197.0,1.0,0.0,0.0,,,False,0.0,8.0,All Other Under 1 Billion,"Boston-Worcester-Providence, MA-RI-NH-CT",148.0,True,"Boston-Cambridge-Newton, MA-NH",14460.0,True,False,"Boston, MA",14454.0,True
14597,The Union Bank of Mena,Arkansas,9124,11083,True,303 Highway 71 N,349949.0,SM,,,,,,,,,,,,,,,,0,STATE,False,Mena,13,5113,Polk,1934-07-25,2022-08-31,2022-08-31,,False,319407.0,26998.0,13,Dallas,13,Dallas,8,86349,False,Little Rock,False,False,DIF,,1934-07-26,False,False,True,True,True,False,False,0,False,Western,2022-08-31,5,FED,2022-06-30,2022-06-30,True,2.1297127897422197,2.28,2.1297127897422197,2.28,24.56,28.01,2022-10-14,False,False,AR,5,,,,,,,71953,5,14597,False,,,3.0,,0.0,MENA,319407.0,False,True,False,False,UNION BANKSHARES INC,3715.0,1993.0,3.0,0.0,0.0,1099805.0,AR,True,0.0,8.0,All Other Under 1 Billion,,,,,,,,,,
4789,Emprise Bank,Kansas,3199,14120,True,257 N Broadway Ave,2338837.0,NM,,,,,,,,,,,,,,,,0,STATE,False,Wichita,21,20173,Sedgwick,1910-05-21,2022-08-31,2022-08-31,,False,2169938.0,160987.0,11,Kansas City,11,Kansas City,10,65858,False,Wichita,False,False,DIF,,1934-01-01,False,False,True,True,True,False,False,0,False,Western,2022-08-31,4,FDIC,2022-06-30,2022-06-30,True,1.1184390197565166,1.19,1.1672069303017505,1.24,14.48,16.45,2022-10-14,False,False,KS,20,,,,,,,67202,4,4789,False,,,33.0,,0.0,WICHITA,2169938.0,False,,False,False,EMPRISE FINANCIAL CORP,13187.0,6981.0,33.0,0.0,0.0,1135824.0,KS,True,1.0,4.0,Commercial Lending Specialization,"Wichita-Winfield, KS",556.0,True,"Wichita, KS",48620.0,True,False,,,False
20220,Brunswick Bank and Trust Company,New Jersey,13902,0,True,439 Livingston Ave,383648.0,NM,,,,,,,,,,,,,,,,0,STATE,False,New Brunswick,21,34023,Middlesex,1970-07-27,2022-08-31,2022-08-31,,False,296961.0,42216.0,2,New York,2,New York,2,463203,False,Jamesburg,False,False,DIF,,1970-07-27,False,False,True,True,True,False,False,0,False,Northeast,2022-08-31,1,FDIC,2022-06-30,2022-06-30,True,1.0378341592054614,1.2,1.4264902915718507,1.64,9.14,10.72,2022-10-14,False,False,NJ,34,,,,,,,8901,1,20220,False,,,5.0,,0.0,NEW BRUNSWICK,296961.0,False,,False,False,BRUNSWICK BCORP,1952.0,1136.0,5.0,0.0,0.0,1136344.0,NJ,False,1.0,4.0,Commercial Lending Specialization,"New York-Newark, NY-NJ-CT-PA",408.0,True,"New York-Newark-Jersey City, NY-NJ-PA",35620.0,True,False,"New Brunswick-Lakewood, NJ",35154.0,True
4801,Southwest National Bank,Kansas,3210,52229,True,400 E Douglas Ave,508085.0,N,,,,,,,,,,,,,,,,12346,OCC,False,Wichita,3,20173,Sedgwick,1915-01-01,2022-08-31,2022-08-31,,False,445827.0,45759.0,11,Kansas City,11,Kansas City,10,499855,True,Wichita,False,False,DIF,,1934-01-01,False,False,True,True,True,False,False,0,False,Western,2022-08-31,4,OCC,2022-06-30,2022-06-30,False,1.2591028346678528,1.15,1.3055305156184165,1.2,13.44,12.61,2022-10-14,False,False,KS,20,,,,,,,67202,4,4801,False,,,9.0,,0.0,WICHITA,445827.0,False,,False,False,REPUBLIC FINANCIAL CORP,3173.0,1464.0,9.0,0.0,0.0,1131451.0,KS,True,1.0,4.0,Commercial Lending Specialization,"Wichita-Winfield, KS",556.0,True,"Wichita, KS",48620.0,True,False,,,False
16151,State Bank,Iowa,10363,15427,True,728 Grand Ave,85103.0,SM,,,,,,,,,,,,,,,,0,STATE,False,Spencer,13,19041,Clay,1944-05-01,2022-08-31,2022-08-31,,False,79575.0,5021.0,11,Kansas City,11,Kansas City,7,651149,False,Sioux City,False,False,DIF,,1944-05-01,False,False,True,True,True,False,False,0,False,Western,2022-08-31,4,FED,2022-06-30,2022-06-30,True,0.5470030788915992,0.49,0.575792714622736,0.51,8.36,7.93,2022-10-14,False,False,IA,19,,,,,,,51301,4,16151,False,,,3.0,,0.0,EVERLY,79575.0,False,,True,False,EVERLY BCORP,228.0,103.0,3.0,0.0,0.0,1205259.0,IA,True,1.0,2.0,Agricultural Specialization,"Spencer-Spirit Lake, IA",517.0,True,"Spencer, IA",43980.0,False,True,,,False
30996,Cenlar FSB,New Jersey,43830,6230,True,425 Phillips Blvd,1052830.0,SB,,,,,,,,,,,,,,,,706230,OCC,False,Ewing,33,34021,Mercer,1912-01-01,2022-08-31,2022-08-31,,False,689843.0,105688.0,2,New York,2,New York,3,934271,True,Jamesburg,False,False,DIF,,1958-06-13,False,False,False,True,True,False,True,0,False,Northeast,2022-08-31,1,OCC,2022-06-30,2022-06-30,False,-2.1889416291126036,-1.68,-2.1884080012166716,-1.68,-22.2,-16.82,2022-10-14,False,False,NJ,34,,,,,,,8618,1,30996,False,,,1.0,,0.0,EWING,689843.0,False,,False,False,EMPLOYEES STK OWNERSHIP PLAN CENLAR CAPITAL,-12306.0,-4533.0,1.0,0.0,0.0,4439354.0,NJ,True,0.0,5.0,Mortgage Lending Specialization,"New York-Newark, NY-NJ-CT-PA",408.0,True,"Trenton-Princeton, NJ",45940.0,True,False,,,False
